cellid,beta,p,aligned_to,start,end,R_squared
22073,-1.59073656999694,0.115613059172744,1,0.5,1,0.0299352842627501
22073,-0.983303967706865,0.328422372883196,3,-0.5,0,0.0116538866462096
22075,-0.235443695146356,0.814466038241456,1,0,0.5,0.000675564445422938
22075,1.37969804266203,0.171523829350964,1,0.5,1,0.0703029928741731
22075,1.52544635102862,0.131091670862489,3,-0.5,0,0.0275948028563618
22077,-0.194224347814936,0.846492571144124,1,0,0.5,0.000459826234321503
22077,1.4041447773277,0.164146136102211,1,0.5,1,0.0234796291376761
22077,-0.740737042666237,0.461021549545128,3,-0.5,0,0.0066468814622711
22081,-0.0430470160972926,0.965771316734385,1,0,0.5,2.25976063473743e-05
22081,-2.178866695139,0.0322843066299168,1,0.5,1,0.0547273669000939
22081,0.306278994716632,0.760187910194285,3,-0.5,0,0.391329944811252
22083,1.30743021518033,0.194811760444166,1,0,0.5,0.0204203387342597
22083,0.470151408852185,0.639526029445367,1,0.5,1,0.00268839144986943
22083,-1.61238149830255,0.110817258520797,3,-0.5,0,0.0830387289027043
22085,-0.0783182365458001,0.93777047327793,1,0,0.5,7.47961877416436e-05
22085,-0.146813902769597,0.883648261093911,1,0.5,1,0.000262788509978851
22085,-0.408150976118795,0.684253187533698,3,-0.5,0,0.00202743262126848
22087,0.488078975921457,0.626828987664072,1,0,0.5,0.00289671984131668
22087,1.9309180435898,0.0570356463386799,1,0.5,1,0.229591635302268
22087,1.20248014800041,0.23272459380255,3,-0.5,0,0.0173280831356897
22089,-1.22324958162941,0.224826475602841,1,0,0.5,0.0179210196185712
22089,0.0337855879366019,0.973132283355125,1,0.5,1,1.39201227180585e-05
22089,0.951254748760255,0.344340218777927,3,-0.5,0,0.0109147439324282
22091,3.49578114312094,0.000774052925357945,1,0,0.5,0.129700942388074
22091,1.20827378091193,0.230501508760993,1,0.5,1,0.0174925333371014
22091,2.26676277866418,0.0261045258959306,3,-0.5,0,0.0589662478568911
22093,1.23006873922095,0.222276343415818,1,0,0.5,0.0181177523405193
22093,2.41509941173124,0.0180117238731032,1,0.5,1,0.0664069853860476
22093,1.96622774197007,0.052740856581123,3,-0.5,0,0.249413293143609
22095,-0.825173956787789,0.411726667714307,1,0,0.5,0.00823542026816604
22095,-0.86411039015445,0.390110769675997,1,0.5,1,0.00902376633497204
22095,-1.6170505746532,0.109804021597668,3,-0.5,0,0.172218519987839
22097,-1.23814911701292,0.219281954876298,1,0,0.5,0.0183521840835491
22097,1.49018637143181,0.140107528003474,1,0.5,1,0.0263671116127595
22097,2.33739971712268,0.0219188388927205,3,-0.5,0,0.62824538662076
22099,1.35716022403256,0.178547032492591,1,0,0.5,0.0219685411228451
22099,-0.966186297550212,0.336862743915029,1,0.5,1,0.0112561966142412
22099,-0.417896433046717,0.677142399067435,3,-0.5,0,0.00212519865274219
22101,-0.699109016818841,0.48651154231884,1,0,0.5,0.00592509156883825
22101,0.624445574480844,0.534111838788367,1,0.5,1,0.00473276606400019
22101,-0.620485889823932,0.536701605421952,3,-0.5,0,0.00467321389413689
22103,2.78221570490679,0.00673213192666757,1,0,0.5,0.0862565384352054
22103,1.02778988302871,0.307146252611221,1,0.5,1,0.0127184979554715
22103,1.330325934126,0.187190849751091,3,-0.5,0,0.594366244111805
22105,-2.08008868063503,0.0398406647683807,1,0,0.5,0.0371949548629463
22105,-0.504223777716296,0.615112610201863,1,0.5,1,0.0022648731517837
22105,-1.23713805285046,0.218670381477728,3,-0.5,0,0.0134810506377256
22107,4.15491982359134,6.45663384712695e-05,1,0,0.5,0.13355183486399
22107,5.62139281534104,1.45029442703684e-07,1,0.5,1,0.220056020895567
22107,3.93727001088356,0.000144881893575155,3,-0.5,0,0.45978994407155
22109,2.80679599182233,0.00592007664964101,1,0,0.5,0.0657176205991341
22109,3.45802315970182,0.000774864509956486,1,0.5,1,0.0964676058655353
22109,4.41906589091679,2.3336618400543e-05,3,-0.5,0,0.148471215750054
22111,0.302132087228291,0.763121884833664,1,0,0.5,0.00081437017259367
22111,-1.39620088820827,0.165465291503445,1,0.5,1,0.017107394291398
22111,0.0677740060541467,0.946088575250575,3,-0.5,0,4.10100671824898e-05
22113,-1.64324247356824,0.103188243195625,1,0,0.5,0.0235417614624194
22113,-2.75713447675507,0.00682871426265404,1,0.5,1,0.0635591698893105
22113,-1.08749601732753,0.279194782774163,3,-0.5,0,0.0104490185811108
22117,0.694176718560856,0.489034860973904,1,0,0.5,0.00428407945307752
22117,-1.92651600222326,0.0566202642532856,1,0.5,1,0.0320751616262585
22117,3.40081850012538,0.000937240738320174,3,-0.5,0,0.0935986197540606
22119,1.29162531204196,0.199194304892216,1,0,0.5,0.014676880064162
22119,-0.295153784134677,0.768432772039117,1,0.5,1,0.000777214720007913
22119,0.845691361317111,0.399560796367589,3,-0.5,0,0.00634514171511469
22121,-1.5992383551142,0.112636099454483,1,0,0.5,0.0223255736454785
22121,-0.462774646001054,0.644440088141412,1,0.5,1,0.00190849686233507
22121,-0.352229461352209,0.725340112807382,3,-0.5,0,0.0011065028081868
22123,4.83156741989734,4.41588223654837e-06,1,0,0.5,0.172479283824732
22123,7.52570978751946,1.53683296900127e-11,1,0.5,1,0.335848836723419
22123,3.4430250825537,0.00081466649725742,3,-0.5,0,0.671792892326592
22125,0.735785597765866,0.463427246050791,1,0,0.5,0.00481050120173365
22125,-1.19712766382393,0.233830327327068,1,0.5,1,0.0126340059337757
22125,-0.897247596693755,0.371546380758298,3,-0.5,0,0.139205043492653
22127,-0.185241317011921,0.853380889731951,1,0,0.5,0.112883522092782
22127,-0.584524776466168,0.560064250149379,1,0.5,1,0.289865778052862
22127,0.413595842247266,0.679975356664617,3,-0.5,0,0.447596475084436
22129,-0.179923026783878,0.8575440295944,1,0,0.5,0.000288954834247956
22129,1.02367652463026,0.308234065880739,1,0.5,1,0.00926964145960207
22129,0.0625305399480719,0.950253823544004,3,-0.5,0,3.49101064758273e-05
22133,-0.47354157850009,0.636765308468231,1,0,0.5,0.151633523967192
22133,-1.39693513036565,0.165244916483998,1,0.5,1,0.0171250838786
22133,1.00916482450027,0.315110311000091,3,-0.5,0,0.405265146650682
22135,2.73248637901856,0.00732533327705178,1,0,0.5,0.0624985493697016
22135,0.0516399355745313,0.958909256962758,1,0.5,1,0.0708369551903461
22135,0.361424513693509,0.718475400958674,3,-0.5,0,0.237269780213225
22137,1.23377307311906,0.219917130101413,1,0,0.5,0.0134087962499239
22137,-3.22157348953879,0.00167716563048988,1,0.5,1,0.0848068305852925
22137,-1.01622129162065,0.311753999698418,3,-0.5,0,0.144823376144743
22139,-0.949449382422426,0.344473441624767,1,0,0.5,0.00798443329831777
22139,-1.76358020151549,0.0805792430848346,1,0.5,1,0.150767981006308
22139,-1.36018059881808,0.176553796316633,3,-0.5,0,0.568613186708905
22143,-1.08803414746907,0.278958216213312,1,0,0.5,0.0104592540150713
22143,-0.99918507287558,0.319897985899759,1,0.5,1,0.00883526729369699
22143,1.87459371828584,0.0635013653829598,3,-0.5,0,0.0304214079467331
22145,-1.61798026693479,0.108530848751806,1,0,0.5,0.0228398972105837
22145,0.366732661078118,0.714522937869626,1,0.5,1,0.00119938870983882
22145,-2.9885388723811,0.00345789750803678,3,-0.5,0,0.0738548235346997
22147,-0.751365233418667,0.454037393926049,1,0,0.5,0.00501534200087606
22147,-0.0228831576510386,0.981784933991969,1,0.5,1,4.67532549908167e-06
22147,-1.99190274584016,0.048859584255771,3,-0.5,0,0.533113713091381
22149,-0.294519355805092,0.768916159317306,1,0,0.5,0.000773879672709032
22149,-0.451621747523797,0.652430690246652,1,0.5,1,0.0018177807524099
22149,-0.0520386275254906,0.958592298999633,3,-0.5,0,0.340177520382998
22151,-0.220425460529804,0.825948406886197,1,0,0.5,0.000433627810794368
22151,-1.44243767996309,0.152020291842398,1,0.5,1,0.018238210335357
22151,-1.95638138409775,0.0529551933525148,3,-0.5,0,0.0330442295246119
22153,-0.203590239032608,0.839049877186896,1,0,0.5,0.000369943318340504
22153,-0.338006667705794,0.736002392351722,1,0.5,1,0.00101903646445101
22153,3.84262604762405,0.000204075125603027,3,-0.5,0,0.116480768950837
22157,-0.770999960495394,0.442359901529754,1,0,0.5,0.00527948746071316
22157,-2.4122746051979,0.0175075200452008,1,0.5,1,0.0493898723830413
22157,-0.398014540942576,0.691390875273051,3,-0.5,0,0.172393089606666
22159,-0.783695155400564,0.434903223535565,1,0,0.5,0.00545382568144737
22159,0.326890257310222,0.744372095457375,1,0.5,1,0.000953173097121729
22159,0.512633632097239,0.609235494785776,3,-0.5,0,0.215720765503402
22161,-0.481005348653186,0.631468082526584,1,0,0.5,0.00206151055074177
22161,1.23182548797303,0.220641082225334,1,0.5,1,0.0133670619004986
22161,0.832364818130374,0.407006516782636,3,-0.5,0,0.00614796152641039
22163,1.695371858854,0.0928337760388779,1,0,0.5,0.0250211413397138
22163,2.3449854092125,0.0208212952234978,1,0.5,1,0.0468000459746267
22163,1.54570937208165,0.125046972947585,3,-0.5,0,0.152708022935786
22167,1.41829010364839,0.158932974798258,1,0,0.5,0.017643360468709
22167,2.57642875007055,0.0113076135891762,1,0.5,1,0.0559516001418979
22167,4.17593396411741,5.96315400733799e-05,3,-0.5,0,0.134723707768488
22169,-1.05954189655807,0.291674080600634,1,0,0.5,0.00992400053095099
22169,-0.820936575757323,0.413457978261212,1,0.5,1,0.00598130215548498
22169,-0.84136833309178,0.4019669811842,3,-0.5,0,0.00628084338107049
22171,-2.6546047692166,0.00911789669201832,1,0,0.5,0.0591945268060923
22171,-0.475368808902229,0.635466722188082,1,0.5,1,0.00201357576498051
22171,2.66223054034055,0.00892630153581467,3,-0.5,0,0.0595148369818426
22173,1.42394105184923,0.157294055457663,1,0,0.5,0.0177817298160193
22173,3.23714268603512,0.00159587824732421,1,0.5,1,0.0855582167762331
22173,0.911851525201594,0.363840924117441,3,-0.5,0,0.128558574433929
22175,-0.0493140481472707,0.960758454626861,1,0,0.5,2.17127012687168e-05
22175,-1.59235013668312,0.114175731528349,1,0.5,1,0.0221379154046892
22175,0.84292375457025,0.401100225026573,3,-0.5,0,0.103407097354238
22177,-0.236406740941348,0.813556718142687,1,0,0.5,0.0714446113194629
22177,-1.83843891254056,0.0686957103318086,1,0.5,1,0.196262773064269
22177,-0.0021570660080044,0.998282818751413,3,-0.5,0,4.15440496448483e-08
22189,1.47939660871962,0.141491260474823,1,0,0.5,0.0165567536739241
22189,-0.791658722038269,0.430024300331404,1,0.5,1,0.0047978201950758
22189,-0.978916381169931,0.329467862750314,3,-0.5,0,0.00731742430655447
22193,-0.265634862181735,0.790947793153515,1,0,0.5,0.000542489238044452
22193,3.05477868992173,0.0027410554082184,1,0.5,1,0.177658707504614
22193,3.84269112276442,0.00019066920762725,3,-0.5,0,0.102000794441559
22197,0.335116037756201,0.738086128649891,1,0,0.5,0.000863121752365359
22197,1.22471175505821,0.222932965922826,1,0.5,1,0.011406234283023
22197,2.2186182957833,0.0282751621454296,3,-0.5,0,0.0364822445296585
22205,-1.14982298648265,0.253165048269813,1,0,0.5,0.0137257493108368
22205,-1.39833517233706,0.165338166820046,1,0.5,1,0.0201674423389264
22205,0.482445365967553,0.630623205183469,3,-0.5,0,0.18032333331397
22209,-1.1340256141412,0.259698521182226,1,0,0.5,0.0133561878704328
22209,-1.74116010387088,0.0849624581781964,1,0.5,1,0.0309251028899771
22209,0.393878333165424,0.694572512955974,3,-0.5,0,0.557149410904541
22211,1.44552851751649,0.151670912598418,1,0,0.5,0.021521910823079
22211,1.95523786976276,0.0535571484479668,1,0.5,1,0.0386848897852501
22211,-0.0364512388638888,0.971000686304195,3,-0.5,0,1.39860445426132e-05
22213,-2.3187559926211,0.0225991470018032,1,0,0.5,0.0535645537009519
22213,-1.07789936474962,0.283866618885225,1,0.5,1,0.0120824093404713
22213,0.535909739059724,0.593300362163629,3,-0.5,0,0.273252819676414
22217,2.09971818545421,0.0384614867721564,1,0,0.5,0.0443503565921169
22217,1.08661206159879,0.280016657443705,1,0.5,1,0.0967377592432993
22217,1.92122851600379,0.0577654386888564,3,-0.5,0,0.0374007210345413
22219,-0.446082515013222,0.656574504732184,1,0,0.5,0.00209024918242628
22219,-1.97315537055986,0.0514466657897307,1,0.5,1,0.039369102439554
22219,0.654387022269384,0.51447756215176,3,-0.5,0,0.00448737662986332
22223,-0.322571246755563,0.747744036255828,1,0,0.5,0.00109408807318245
22223,-0.911283232129113,0.364502201447638,1,0.5,1,0.145971151623306
22223,0.091618765664298,0.92719799920737,3,-0.5,0,0.0753056762397916
22225,0.150424805560281,0.880755248201894,1,0,0.5,0.000238128777261704
22225,-0.890824796486498,0.375322018227327,1,0.5,1,0.00828415547960881
22225,-0.03580866032086,0.971511676224645,3,-0.5,0,1.34972931254973e-05
22229,-0.343283290875938,0.732160155874322,1,0,0.5,0.00123892020214345
22229,-0.430210575474939,0.668037756990911,1,0.5,1,0.00194443432768321
22229,0.0258954738094204,0.979396195047872,3,-0.5,0,0.201919481928582
22235,1.46090926546955,0.147410742663346,1,0,0.5,0.0219722266110624
22235,-0.375437195320975,0.708190281634267,1,0.5,1,0.00148151855805623
22235,0.493114388297832,0.623094138337614,3,-0.5,0,0.389253728315123
22237,0.32394639771244,0.746706028066835,1,0,0.5,0.0955788006920347
22237,0.650230596245713,0.517146351871553,1,0.5,1,0.0860821747231679
22237,-1.15322430019816,0.251773687125433,3,-0.5,0,0.191763003063094
22239,-0.561452480774134,0.575839594669357,1,0,0.5,0.00330722479339884
22239,-0.0916853297499314,0.927145255699816,1,0.5,1,0.329196867029864
22239,-1.00255198405515,0.318678503657435,3,-0.5,0,0.308944422305507
22241,-0.419837623541104,0.675572412295388,1,0,0.5,0.00185197047475627
22241,-0.144834433133177,0.885155017085067,1,0.5,1,0.000220761916793766
22241,-1.13892140434915,0.257661155658194,3,-0.5,0,0.0134702021141216
22243,-0.322567961180634,0.747746516871007,1,0,0.5,0.00109406580983906
22243,0.278236574521095,0.781448431444958,1,0.5,1,0.00081423743924558
22243,-1.49497254131056,0.138307198435487,3,-0.5,0,0.0229849767237255
22245,-0.0702226735929392,0.944167208790727,1,0,0.5,5.1904925597146e-05
22245,1.07369357447481,0.28573804548355,1,0.5,1,0.0119894342895384
22245,-1.1816394925511,0.240361525777996,3,-0.5,0,0.0144847084122153
22247,-1.29229853834258,0.199455606080565,1,0,0.5,0.0172756273787814
22247,0.766016966066216,0.445606112256303,1,0.5,1,0.00613873571294143
22247,-1.09512877155099,0.276288293792841,3,-0.5,0,0.181642846842268
22249,1.24651274503171,0.215706784191465,1,0,0.5,0.0767442734523435
22249,-0.513225222677497,0.609010842508224,1,0.5,1,0.0789916844914569
22249,-1.03880622992054,0.301588159483698,3,-0.5,0,0.372999844247978
22251,1.0930574887001,0.277191859318126,1,0,0.5,0.0930348750669511
22251,1.26797318112407,0.207972773073358,1,0.5,1,0.501844216516937
22251,0.448996776572914,0.654478521331673,3,-0.5,0,0.214985518851208
22253,-0.57372972099478,0.567535631139834,1,0,0.5,0.062072755112238
22253,0.783752729614532,0.435176776842818,1,0.5,1,0.00642444220758298
22253,-0.98964272689459,0.324916642563379,3,-0.5,0,0.0102041979957319
22255,NaN,NaN,1,0,0.5,NaN
22255,NaN,NaN,1,0.5,1,NaN
22255,-0.167523480319808,0.867321917684328,3,-0.5,0,0.000295324509863359
22257,-0.747386803389484,0.456715675599661,1,0,0.5,0.00584549281460922
22257,1.42419945403724,0.157735551427581,1,0.5,1,0.0209046552737785
22257,-0.476456523710061,0.634866704962294,3,-0.5,0,0.00238389105185077
22261,0.0654374256199965,0.947966187528899,1,0,0.5,4.5072249156286e-05
22261,0.561379204955964,0.575889330820819,1,0.5,1,0.00330636444426469
22261,2.09238003457015,0.0391285524722554,3,-0.5,0,0.0440545374319506
22263,-1.72494716689728,0.0878588375604356,1,0,0.5,0.0303692705612933
22263,0.34424333837984,0.73144046683921,1,0.5,1,0.00124585093003249
22263,-1.16900194766813,0.245390485524816,3,-0.5,0,0.0141809095903811
22265,-0.292876029074792,0.770269387232488,1,0,0.5,0.000902094631633266
22265,0.083481388524106,0.933648205489361,1,0.5,1,7.3354010688198e-05
22265,0.584438001911977,0.560340766050903,3,-0.5,0,0.00358256934555468
22275,-0.659894000716237,0.510952836787096,1,0,0.5,0.00456287518036447
22275,-2.19836272011702,0.0304047281129345,1,0.5,1,0.04840892687164
22275,-0.778347246768515,0.438340157492052,3,-0.5,0,0.142444462846403
22279,0.527980316447202,0.598770544319785,1,0,0.5,0.00292576441119352
22279,-1.8188394710458,0.0721543371702699,1,0.5,1,0.0336510870373772
22279,-1.01309503884789,0.313643289891191,3,-0.5,0,0.0106883312153933
22281,1.38679561675208,0.168819235918357,1,0,0.5,0.0198425355468852
22281,0.382761917417796,0.702769722473558,1,0.5,1,0.00153980099248119
22281,-0.260913651196606,0.794735985151954,3,-0.5,0,0.114522778389676
22283,0.844812023085521,0.40038391758673,1,0,0.5,0.00745668905820951
22283,NaN,NaN,1,0.5,1,NaN
22283,0.539048297727577,0.591141642701699,3,-0.5,0,0.00304933696933307
22285,2.30384452469408,0.0234586561560028,1,0,0.5,0.052914179225005
22285,-0.0803684229749982,0.936116936207856,1,0.5,1,6.79857293263142e-05
22285,1.84079403964119,0.0688402775501745,3,-0.5,0,0.0344402233463278
22289,1.96021269820994,0.0529639267172775,1,0,0.5,0.038874334368723
22289,2.49298775549702,0.0144358193280337,1,0.5,1,0.0614038303515494
22289,-1.09833191595016,0.274894993132854,3,-0.5,0,0.0125390185864885
22291,0.242359610812328,0.809035198397443,1,0,0.5,0.00061791458709759
22291,-0.956127048176251,0.34148689164488,1,0.5,1,0.00953121782859589
22291,-0.0653724602219161,0.948017771627861,3,-0.5,0,0.0869068606173343
22295,-0.189254078269255,0.850306106282624,1,0,0.5,0.000376880077766262
22295,-1.2561740630456,0.212199323493623,1,0.5,1,0.0163388526713855
22295,-0.185313853284148,0.853386430463139,3,-0.5,0,0.186781628042062
22299,1.24794683654838,0.215183483902703,1,0,0.5,0.083709657267237
22299,0.595962292158333,0.552648142140176,1,0.5,1,0.332815842530518
22299,-0.796422929702372,0.427814645724092,3,-0.5,0,0.672156489856107
22303,-1.51011600068098,0.134404093321015,1,0,0.5,0.0234420207518328
22303,-0.0170979362081824,0.98639511325585,1,0.5,1,3.07724761028361e-06
22303,1.39536456091713,0.166229003190723,3,-0.5,0,0.020083565341629
22305,1.21391145865572,0.227855275182473,1,0,0.5,0.0152744514480678
22305,-0.165069470503233,0.869247579609322,1,0.5,1,0.208472347541711
22305,0.872611286878494,0.385122399821605,3,-0.5,0,0.252176688980522
22307,0.981704396288281,0.328792515412282,1,0,0.5,0.0100427878938872
22307,0.508147953608922,0.612552784562386,1,0.5,1,0.00271067796660385
22307,1.40575671450218,0.163128529909666,3,-0.5,0,0.0203777104043386
22311,-0.428991683430006,0.668921388083011,1,0,0.5,0.00193345309061166
22311,NaN,NaN,1,0.5,1,NaN
22311,NaN,NaN,3,-0.5,0,NaN
22313,-0.425199799091688,0.671673276350345,1,0,0.5,0.00189948896094172
22313,-0.515361823573812,0.60752310670811,1,0.5,1,0.0027879718944217
22313,-0.401110813726485,0.689258655251943,3,-0.5,0,0.273764882885556
22315,0.406963935322913,0.684969602048213,1,0,0.5,0.00174033064957635
22315,2.34560667689665,0.0211213743204914,1,0.5,1,0.054743962926544
22315,0.464890137959024,0.643096776465931,3,-0.5,0,0.00226981349297206
22317,-0.944706167927142,0.347256844035798,1,0,0.5,0.00930698464754098
22317,-1.16599633163569,0.246597496658954,1,0.5,1,0.283638182572725
22317,-1.05110260703366,0.295935054633853,3,-0.5,0,0.456399757257351
22319,1.95373620629214,0.0537373178867816,1,0,0.5,0.123577937770113
22319,1.2741883443244,0.205771544944601,1,0.5,1,0.0168028998836877
22319,0.96925194878842,0.334933507827244,3,-0.5,0,0.00979210686209564
22321,0.932727205169061,0.353376074942267,1,0,0.5,0.00907458245955817
22321,0.493625522797699,0.622734428263434,1,0.5,1,0.0025583449964669
22321,0.143173664666114,0.886462785174599,3,-0.5,0,0.0636900007965326
22325,0.93049678244157,0.35452305109478,1,0,0.5,0.00903162590838025
22325,2.45335856809923,0.0160161262765399,1,0.5,1,0.0595825553073954
22325,-1.08809922921328,0.27936312787355,3,-0.5,0,0.241823092129496
22327,0.155100351951823,0.877078335456824,1,0,0.5,0.000253158201807491
22327,1.43150228749511,0.155638407484132,1,0.5,1,0.0211150511746694
22327,-2.41324647046314,0.0177713257653483,3,-0.5,0,0.0577617677844406
22329,NaN,NaN,1,0,0.5,NaN
22329,1.67074209876562,0.0981347983021771,1,0.5,1,0.0285442253146251
22329,0.420450530652206,0.675126282958666,3,-0.5,0,0.00185737163240385
22331,-0.302312727748954,0.763088756154416,1,0,0.5,0.000961106809877932
22331,0.633797704141652,0.527768614871118,1,0.5,1,0.271904881564407
22331,-1.23085323243541,0.221481649212463,3,-0.5,0,0.567159726862676
22335,-0.250577726081377,0.802693359434202,1,0,0.5,0.000660502362055948
22335,0.426759476855431,0.670540825563947,1,0.5,1,0.37978243147728
22335,-0.389167523270207,0.698041886767597,3,-0.5,0,0.384116605821936
22337,0.44927200959923,0.654280711987661,1,0,0.5,0.122037379425267
22337,0.723654412933792,0.471094249045093,1,0.5,1,0.238808626819587
22337,1.46435742074444,0.146468546497939,3,-0.5,0,0.0220737780200907
22341,-0.0258302170993381,0.979448105043521,1,0,0.5,7.02310978506482e-06
22341,-0.580312162945135,0.563107582661971,1,0.5,1,0.00353234364864163
22341,-1.31423440807168,0.191999606878151,3,-0.5,0,0.0178565270540667
22343,-0.0041002187280876,0.996735044396574,1,0,0.5,1.3237631013574e-07
22343,1.32700205588811,0.186926887126284,1,0.5,1,0.119260688038021
22343,3.07915583689628,0.00255249792645806,3,-0.5,0,0.330931608973006
22347,-0.436803908248735,0.663007180604676,1,0,0.5,0.00150009008340379
22347,-2.39145765629256,0.0182722523019229,1,0.5,1,0.0430915446727185
22347,-1.92992936146675,0.0558810664513306,3,-0.5,0,0.348232058830546
22351,0.0553921544742354,0.955914484859283,1,0,0.5,2.41591862195634e-05
22351,1.5440599802372,0.125101742135797,1,0.5,1,0.0184266910038278
22351,-1.98240189547145,0.049627540976958,3,-0.5,0,0.0300154262444807
22361,NaN,NaN,1,0,0.5,NaN
22361,-0.237456140000307,0.812691695357793,1,0.5,1,0.000443782642156498
22361,-0.609372211469167,0.543383764995345,3,-0.5,0,0.00291536940859971
22363,0.57858833308277,0.563908019714336,1,0,0.5,0.00262901070733768
22363,3.57570448310127,0.000497504272395863,1,0.5,1,0.233981998158199
22363,2.11993265444725,0.0359887332498576,3,-0.5,0,0.528156849384579
22365,1.3118165912109,0.191986167067116,1,0,0.5,0.0522959865498608
22365,-1.31329661114235,0.191488637433612,1,0.5,1,0.0133987288053385
22365,1.13745520947906,0.257523673084339,3,-0.5,0,0.0100846986344361
22369,0.535448595218752,0.593291066442045,1,0,0.5,0.00225243632220251
22369,-0.58182943169372,0.561729422812101,1,0.5,1,0.00265846872569642
22369,-1.07456533529514,0.284639243131735,3,-0.5,0,0.161331758005571
22371,-0.167634355689059,0.867141848209746,1,0,0.5,0.000221220949732759
22371,-1.6042703926164,0.111178158651885,1,0.5,1,0.0470770817652961
22371,1.49114385861063,0.138443013675916,3,-0.5,0,0.0172066987419743
22379,1.46185134559116,0.14790467946708,1,0,0.5,0.055321620173317
22379,-0.352658937207547,0.725320313327305,1,0.5,1,0.365431782190572
22379,0.319880048409497,0.749936987502777,3,-0.5,0,0.314458034356027
22381,0.862437009651632,0.391160344110522,1,0,0.5,0.00944579279039304
22381,1.97954699620996,0.0513758557814889,1,0.5,1,0.0478353634992905
22381,1.53531375795247,0.128859606609856,3,-0.5,0,0.174836988796261
22383,-0.816044852342837,0.417024853332045,1,0,0.5,0.00846528106638667
22383,-0.0571188482068119,0.954600429928204,1,0.5,1,4.18259789819464e-05
22383,-0.663114042590166,0.509263829014977,3,-0.5,0,0.531222946785911
22385,-0.805137475772297,0.423252109407931,1,0,0.5,0.00824234976540772
22385,NaN,NaN,1,0.5,1,NaN
22385,NaN,NaN,3,-0.5,0,NaN
22387,-1.07599437412998,0.285333688481099,1,0,0.5,0.0146260308050391
22387,1.44623993734889,0.152221528040031,1,0.5,1,0.0261152192785485
22387,-1.15813013078978,0.250437423082411,3,-0.5,0,0.218821955810831
22391,0.461390087248115,0.645836597737754,1,0,0.5,0.00272181270398242
22391,-3.02195704434382,0.00342144946556933,1,0.5,1,0.104808805732495
22391,1.89618831813025,0.0617360122845587,3,-0.5,0,0.599790304604536
22393,2.23213974696906,0.0285514885670894,1,0,0.5,0.0600421893917312
22393,-0.531945614874874,0.596315273589775,1,0.5,1,0.00361465783870196
22393,-1.39950055567102,0.165731443662323,3,-0.5,0,0.0244951982788811
22395,-1.71195639050005,0.0909827018212701,1,0,0.5,0.0362135908149005
22395,0.583912782351441,0.561008102874751,1,0.5,1,0.305883474704859
22395,-0.175815293677254,0.860906670770366,3,-0.5,0,0.811073538307534
22399,-1.76053832755466,0.0823395892579314,1,0,0.5,0.0382184278094296
22399,0.910002968037088,0.365698011441193,1,0.5,1,0.169110162056082
22399,2.66553797584311,0.00938467662009343,3,-0.5,0,0.481344208766889
22401,0.396541579398977,0.692816790936102,1,0,0.5,0.00201190847682997
22401,3.68595684923851,0.000425034461575026,1,0.5,1,0.148344033700182
22401,-0.225244973453184,0.822393271845286,3,-0.5,0,0.000650029725820955
22403,1.67962279536844,0.0971374289867947,1,0,0.5,0.0349058796785376
22403,1.01222744295963,0.314641123897682,1,0.5,1,0.111926683878424
22403,2.76672804436396,0.00710622586256118,3,-0.5,0,0.425110809048256
22405,0.0412316350680368,0.967219361968752,1,0,0.5,2.17950086901508e-05
22405,-0.579282480851635,0.56411171797747,1,0.5,1,0.00428372705226931
22405,-0.868649184260673,0.387773911395997,3,-0.5,0,0.396444579509169
22411,-0.340959188322462,0.734075096545128,1,0,0.5,0.00148820717055309
22411,-0.32232429407963,0.748092024244785,1,0.5,1,0.00133018914460126
22411,0.0751460035464808,0.940295998122095,3,-0.5,0,7.23911930974319e-05
22415,-1.95187607409604,0.0546370437122061,1,0,0.5,0.0465692284729742
22415,-1.83934387562567,0.0697700959831766,1,0.5,1,0.0415710672381149
22415,-0.616620968091975,0.539327519327584,3,-0.5,0,0.341476544495948
22417,-0.63489456828324,0.527403973804365,1,0,0.5,0.00514126556892314
22417,-1.39595393008336,0.166793013797433,1,0.5,1,0.0243742260054493
22417,-0.0824815908424426,0.934480607589737,3,-0.5,0,8.72130704977492e-05
22419,0.03467630816618,0.972428767364556,1,0,0.5,1.54157411722533e-05
22419,1.96495216223053,0.0530746266151714,1,0.5,1,0.0471657474832781
22419,3.53177551161337,0.000705433708859638,3,-0.5,0,0.429073144306649
22421,-0.239731105525673,0.811184109759694,1,0,0.5,0.000736265244288936
22421,-0.947765529478168,0.346252743337858,1,0.5,1,0.0113850356721739
22421,-0.239731105525673,0.811184109759694,3,-0.5,0,0.000736265244288936
22423,-0.14128604560419,0.888017806843415,1,0,0.5,0.000255854351060458
22423,-0.365876132063967,0.71547395937734,1,0.5,1,0.117960893924342
22423,-0.162751060803437,0.871146411188681,3,-0.5,0,0.640216382221207
22425,-1.54993875795155,0.125310668547364,1,0,0.5,0.0298786210099807
22425,-0.945286698773566,0.347508213875439,1,0.5,1,0.0113262332722921
22425,0.925598674426546,0.357584424685557,3,-0.5,0,0.0108644230432466
22427,0.155812413562575,0.876594005063568,1,0,0.5,0.000311153258902408
22427,-0.836941050061544,0.405249747762313,1,0.5,1,0.00890045915124271
22427,1.4936185305724,0.139415598556074,3,-0.5,0,0.0278059502926902
22429,0.125159668562516,0.900727626191073,1,0,0.5,0.000200792272246786
