cellid,beta,p,aligned_to,start,end,R_squared
23521,-3.88845154059432,0.000157117726604498,1,0.5,1,0.0987464074883991
23521,5.69668217333334,7.24265953052371e-08,3,-0.5,0,0.19038880172722
23523,-1.05166096409924,0.294820155198419,1,0,0.5,0.00795070562512412
23523,-0.226722478587488,0.820979974449995,1,0.5,1,0.000372347409364759
23523,1.22329832823533,0.223332407655195,3,-0.5,0,0.0107275755437659
23525,-0.397704942527991,0.691471242500716,1,0,0.5,0.00114484161307771
23525,1.54235921471736,0.125309978781296,1,0.5,1,0.0169460825138836
23525,5.02708968676724,1.54164084839953e-06,3,-0.5,0,0.154782742155165
23529,-3.22628328746905,0.00157117558817145,1,0,0.5,0.0701366534008789
23529,-2.35416586413057,0.0199955390031819,1,0.5,1,0.0386095579966836
23529,-2.97491235704431,0.00346899093742021,3,-0.5,0,0.0602662396500164
23581,1.20352048843344,0.231616326665018,1,0,0.5,0.0140017700036441
23581,2.16544493017468,0.0327315877070405,1,0.5,1,0.0439515327368959
23581,3.50949095191279,0.00067468695653826,3,-0.5,0,0.1077405611649
23583,1.10557546198661,0.271563100110157,1,0,0.5,0.0118414057472229
23583,2.81909470592217,0.00580649789816052,1,0.5,1,0.0722827693376219
23583,3.43212132530713,0.000872290548309274,3,-0.5,0,0.103528854186749
23585,0.52344506387139,0.601822626199802,1,0,0.5,0.002679026428972
23585,7.48589735036847,2.84654922809555e-11,1,0.5,1,0.354588297857687
23585,18.2158727080166,1.55504403627804e-33,3,-0.5,0,0.764878369162179
23587,-1.72109668588676,0.088325769646422,1,0,0.5,0.0282213457940899
23587,-0.596492227214195,0.552194402248711,1,0.5,1,0.00347613879016184
23587,0.982326188592427,0.328309869244964,3,-0.5,0,0.00937177750921137
23589,-0.0694996954974058,0.944730664031076,1,0,0.5,4.73527348107128e-05
23589,-2.07386959890517,0.0406610377250351,1,0.5,1,0.0404599932134226
23589,-1.04852404395038,0.296924787550547,3,-0.5,0,0.010663521245153
23591,1.3707105546455,0.173534026241397,1,0,0.5,0.0180869105809055
23591,10.8530819809393,1.3456739220893e-18,1,0.5,1,0.535919360333603
23591,16.5441634365459,2.18895319403619e-30,3,-0.5,0,0.728513539311426
23593,0.565721619034475,0.572850259556686,1,0,0.5,0.00312784228065954
23593,3.61239445205187,0.000476636874587872,1,0.5,1,0.113424271611781
23593,5.08812532191486,1.69727982802931e-06,3,-0.5,0,0.202433480489045
23595,-3.21240385786934,0.00177140821914371,1,0,0.5,0.0918766109586764
23595,-1.21505171611165,0.227207451508176,1,0.5,1,0.0142675177779881
23595,2.0390423489428,0.044084109042118,3,-0.5,0,0.039165260244831
23597,-0.795956948424764,0.427942504158296,1,0,0.5,0.00617290817088301
23597,-0.766117924313281,0.445410803082562,1,0.5,1,0.0057213588102305
23597,-2.04488067737317,0.0434936048668774,3,-0.5,0,0.0393810176744466
23603,0.44838652318879,0.654844301976081,1,0,0.5,0.00196720555458607
23603,0.647538018288331,0.518767634868329,1,0.5,1,0.00409400828430406
23603,-0.521733736201594,0.603009414471403,3,-0.5,0,0.00266158423577334
23605,0.654434430234788,0.514334306722903,1,0,0.5,0.00418131013213152
23605,0.619298177133435,0.537128341170018,1,0.5,1,0.00374601492379645
23605,0.964342334431009,0.337200588561119,3,-0.5,0,0.00903484440165558
23607,0.101754887351542,0.919154988702763,1,0,0.5,0.000101500060416759
23607,2.20760102152608,0.0295577429770878,1,0.5,1,0.0456006602826559
23607,6.02906990065799,2.78098549395667e-08,3,-0.5,0,0.262737744322994
23609,-1.50899486635386,0.134453231448413,1,0,0.5,0.0218366857143327
23609,1.20980746455706,0.229204963454931,1,0.5,1,0.0141463627680524
23609,2.01897950381793,0.0461659598616507,3,-0.5,0,0.038427802187175
23611,0.335601634946919,0.737874359210208,1,0,0.5,0.00110298264847863
23611,1.37326272499099,0.172741949037308,1,0.5,1,0.018153102684899
23611,5.16594123283228,1.22391874810612e-06,3,-0.5,0,0.207378829520479
23613,-0.962058559515294,0.338340763929829,1,0,0.5,0.00899248643256556
23613,2.63880052337446,0.00965132246523174,1,0.5,1,0.0639047297043466
23613,6.38181291625232,5.51119047812993e-09,3,-0.5,0,0.285351637192613
23617,0.140605023063567,0.888401295430939,1,0,0.5,0.000150891522287311
23617,1.61266496846512,0.10926111981711,1,0.5,1,0.019466129505746
23617,0.0227731947820426,0.981866378514268,3,-0.5,0,3.95890341542415e-06
23621,0.370217646516077,0.711827477877924,1,0,0.5,0.00104517445057972
23621,0.575608635450181,0.565882491165764,1,0.5,1,0.00252282005412607
23621,3.07034250643842,0.00260765992222141,3,-0.5,0,0.067130985481974
23623,-0.540483332734904,0.589795714346267,1,0,0.5,0.00222497913809239
23623,0.396576993876612,0.692334690062799,1,0.5,1,0.00119912001904765
23623,2.339301647948,0.0208560441813788,3,-0.5,0,0.0400984735284573
23625,-0.31204947821909,0.755506730603045,1,0,0.5,0.000742767556926927
23625,-1.70967741935484,0.0897298913334303,1,0.5,1,0.0218259518259518
23625,-0.959358032271242,0.339173062821311,3,-0.5,0,0.00697669244859078
23627,1.73842669231003,0.0845216322317006,1,0,0.5,0.0225494657036439
23627,0.869036140581226,0.386441373398637,1,0.5,1,0.0057320217884077
23627,1.70793095471408,0.0900545262278588,3,-0.5,0,0.0217823542416786
23629,0.641216642071825,0.522519530111783,1,0,0.5,0.00312879656400966
23629,0.367733170787636,0.713674859290895,1,0.5,1,0.00103120791632338
23629,-0.977076883709056,0.330359857577719,3,-0.5,0,0.00723490248471026
23631,2.55276079524211,0.0118522323566502,1,0,0.5,0.0473876481940998
23631,-1.16813062908829,0.244908432467993,1,0.5,1,0.0103088733454912
23631,-2.97707220238081,0.00347658069345587,3,-0.5,0,0.0633688788511917
23635,-1.20564147132933,0.230162549976572,1,0,0.5,0.0109741952783371
23635,-1.26834512706905,0.206958901270488,1,0.5,1,0.0121311751725736
23635,7.26748782898514,3.11305869096993e-11,3,-0.5,0,0.287332279815371
23637,0.874961518742379,0.38322098672542,1,0,0.5,0.00580999824900785
23637,1.82736381485231,0.0699563363980674,1,0.5,1,0.024856907420979
23637,-1.46552462627241,0.145211015723705,3,-0.5,0,0.0161306685971283
23639,-0.0774016374489603,0.938423962411552,1,0,0.5,4.57308359216313e-05
23639,-1.3084872157706,0.193034607361548,1,0.5,1,0.0129011468686739
23639,-5.28622257695427,5.17421649603823e-07,3,-0.5,0,0.175811121614174
23641,1.38003661985219,0.169962424730622,1,0,0.5,0.0143298462939146
23641,0.106619799024605,0.915256241340921,1,0.5,1,8.67694287645104e-05
23641,-2.53738232444415,0.0123592479539928,3,-0.5,0,0.0468450834735756
23643,-4.34106936655653,2.83996291158194e-05,1,0,0.5,0.125762607552048
23643,-2.14210682916648,0.0340636759645579,1,0.5,1,0.0338422325644119
23643,0.636003925197065,0.525900636855032,3,-0.5,0,0.00307828871773597
23645,0.321170182690339,0.74860118510957,1,0,0.5,0.000786787243663656
23645,-2.97896037486273,0.00345661764637429,1,0.5,1,0.0634441848687892
23645,8.01861705322006,5.6200475956062e-13,3,-0.5,0,0.329230955758442
23647,-0.223635905720752,0.823394396341571,1,0,0.5,0.000381633066457998
23647,1.62593634791056,0.106403724417222,1,0.5,1,0.0197814758236639
23647,2.70844996711601,0.00767733302263346,3,-0.5,0,0.0530282577775982
23649,-0.817672198803652,0.415052083042491,1,0,0.5,0.00507780812221181
23649,2.93828308319372,0.00391090471172646,1,0.5,1,0.0618297687494926
23649,1.96301551324283,0.0517960311321028,3,-0.5,0,0.0285749491721495
23651,0.468075580337503,0.640520415918173,1,0,0.5,0.00166968648372046
23651,2.48983440641023,0.0140520436709777,1,0.5,1,0.0451844614671992
23651,0.546090101710908,0.585947189182108,3,-0.5,0,0.00227127536007443
23653,0.533808040444074,0.594392988889591,1,0,0.5,0.00217047743720877
23653,0.842927230423525,0.40082934205664,1,0.5,1,0.00539460539460535
23653,-0.331132711503576,0.741081529757328,3,-0.5,0,0.000836314287854023
23655,-1.56658497429134,0.119661536246099,1,0,0.5,0.0183897448974588
23655,-0.42651179964604,0.670445857101725,1,0.5,1,0.00138671797069212
23655,2.94825813908084,0.00379468766340942,3,-0.5,0,0.0622241215574548
23657,-1.02400113855402,0.307751158653655,1,0,0.5,0.00794085286647672
23657,0.36833607582167,0.71322640066368,1,0.5,1,0.00103458855425298
23657,-8.83153676384552,6.3960279141104e-15,3,-0.5,0,0.373193870132093
23659,-1.59798232414409,0.112493537931123,1,0,0.5,0.0191200275538819
23659,-4.19929296883129,4.95508235594148e-05,1,0.5,1,0.11864078305781
23659,-6.94850759999484,1.63680504627381e-10,3,-0.5,0,0.269306584459941
23661,-1.54999285259584,0.123593127680219,1,0,0.5,0.0180092445203595
23661,-0.604753984955085,0.546404744980601,1,0.5,1,0.00278403956349027
23661,-6.02905586000883,1.62081937451283e-08,3,-0.5,0,0.217207170621338
23663,1.52525999820352,0.129642242481835,1,0,0.5,0.0174490404522523
23663,0.586192707320392,0.558770309075974,1,0.5,1,0.00261620537922336
23663,7.09959077223045,7.48531524696541e-11,3,-0.5,0,0.277855706497198
23665,2.97476851675696,0.00350108056725898,1,0,0.5,0.0632770491942976
23665,1.71981241459357,0.087864754953535,1,0.5,1,0.275745674048601
23665,-2.75871472477435,0.00664686278917014,3,-0.5,0,0.091163772248845
23669,2.31454755161524,0.0222178296621821,1,0,0.5,0.0392874971349373
23669,1.05622132960826,0.292841154581965,1,0.5,1,0.00844414639595359
23669,-7.56882661391164,6.32316345187064e-12,3,-0.5,0,0.30425411652496
23671,-0.0156776921613501,0.987515745367458,1,0,0.5,1.87625626213439e-06
23671,-0.361248818822704,0.718504411293424,1,0.5,1,0.000995197214950894
23671,7.17714320899628,4.99631451410937e-11,3,-0.5,0,0.282236556055709
23673,2.25917301660982,0.025550525492598,1,0,0.5,0.0374997639083631
23673,4.10876629101087,7.02399556408987e-05,1,0.5,1,0.114158348892493
23673,3.92935165614904,0.000138119352271151,3,-0.5,0,0.105434478671759
23675,1.53185434038393,0.12800711583206,1,0,0.5,0.0175975848819885
23675,2.08384814076984,0.0391474138317373,1,0.5,1,0.0320847150152054
23675,-3.14977742571316,0.00203095720843727,3,-0.5,0,0.0704017920964017
23677,0.0353001375055994,0.971894978359636,1,0,0.5,9.51212102939802e-06
23677,-0.131628151979573,0.89548348943958,1,0.5,1,0.000132241825767876
23677,-1.39088584543856,0.166654560155884,3,-0.5,0,0.0145527497518482
23679,1.4702012937787,0.143942100521066,1,0,0.5,0.0162321089550203
23679,2.32437181514402,0.021668278832569,1,0.5,1,0.191305134705419
23679,2.09641401949072,0.0379988951630872,3,-0.5,0,0.0324602334474081
23681,-1.99808037495094,0.0478108574445665,1,0,0.5,0.0295744604687694
23681,-0.019556780959067,0.984427157627201,1,0.5,1,2.91959209797188e-06
23681,2.8758840618175,0.00471524517342119,3,-0.5,0,0.0593858478086666
23685,1.92835045287612,0.0560086207721854,1,0,0.5,0.0276022557412692
23685,3.60707773252408,0.000441382602475792,1,0.5,1,0.0903473268425037
23685,10.6688368091396,1.94254125585483e-19,3,-0.5,0,0.464921912052273
23687,-1.70526419243607,0.0905520714903454,1,0,0.5,0.0217158614400681
23687,-1.26795467762236,0.20709786921125,1,0.5,1,0.0121237978986756
23687,1.07199818766622,0.285722261302133,3,-0.5,0,0.00869608205942074
23689,-1.44749372891149,0.150184570631241,1,0,0.5,0.0157423971377459
23689,-2.23535901159628,0.0271133682979252,1,0.5,1,0.0367422528451941
23689,-1.93333333333333,0.055385871137291,3,-0.5,0,0.0277411267977307
23691,-1.22332109609869,0.22343838810917,1,0,0.5,0.0112947462034039
23691,-1.41532893101554,0.159381697980317,1,0.5,1,0.0150609657956244
23691,-3.98263634110372,0.000113232596176595,3,-0.5,0,0.10800246399086
23693,-0.0808159347357743,0.935713583038545,1,0,0.5,4.98541198413749e-05
23693,6.63986153082671,7.91436282269118e-10,1,0.5,1,0.251803786051878
23693,7.84892570394622,1.40816732243041e-12,3,-0.5,0,0.319853750904448
23695,0.180454263974698,0.857079140763622,1,0,0.5,0.00024851640276935
23695,2.80256227364939,0.00585246485491898,1,0.5,1,0.0565654226750345
23695,-0.0298380593761948,0.97624231884616,3,-0.5,0,6.79621172972045e-06
23697,4.70612224945617,6.41133996302576e-06,1,0,0.5,0.144615968913655
23697,5.21850793322945,7.00426163447361e-07,1,0.5,1,0.172106040833909
23697,-6.23518164435946,5.94409364603635e-09,3,-0.5,0,0.228856042707831
23699,-1.61085992989002,0.111356018948386,1,0,0.5,0.0321964626649602
23699,-2.10314245621315,0.0387630743670795,1,0.5,1,0.0536645962732919
23699,11.8392143203387,6.31141410333022e-19,3,-0.5,0,0.642475711133386
23701,-1.10121611569505,0.274278095331184,1,0,0.5,0.0153091270288096
23701,-0.215652357668531,0.829836454513669,1,0.5,1,0.000595874713521738
23701,-0.486460402673627,0.628040645476876,3,-0.5,0,0.00302471721826558
23703,-5.37530211835658,8.10747742573224e-07,1,0,0.5,0.2703042942459
23703,-4.02365308659459,0.000134181014985416,1,0.5,1,0.171884714520034
23703,-4.20673891734693,7.01603281004796e-05,3,-0.5,0,0.184924465902755
23705,0.272017409671346,0.786346248883111,1,0,0.5,0.0009477351916376
23705,0.227132405071229,0.820930654447063,1,0.5,1,0.00066096193567422
23705,-2.5981782089894,0.0112507680431393,3,-0.5,0,0.0796517733306914
23707,1.18103963812951,0.241269796049651,1,0,0.5,0.0175685771249168
23707,2.74044821327741,0.00764342785853274,1,0.5,1,0.0878265870119035
23707,-8.32132999218774,2.66790946018037e-12,3,-0.5,0,0.470268956706538
23709,1.35159798326666,0.180513242399932,1,0,0.5,0.0228847544540135
23709,-3.08259481211921,0.00285873765598296,1,0.5,1,0.108595784543325
23709,-0.527836914083713,0.599150291060083,3,-0.5,0,0.00355923286622994
23711,1.94834285119907,0.0550658704608749,1,0,0.5,0.0464086020795837
23711,2.52679538799282,0.013589422521671,1,0.5,1,0.0756617647058824
23711,-0.326957307818158,0.744598979318285,3,-0.5,0,0.00136865090863936
23715,0.180354293292683,0.857354486595316,1,0,0.5,0.000416847590099967
23715,-0.611036854461411,0.542998445334872,1,0.5,1,0.00476394030762184
23715,0.946058996209746,0.347116746717427,3,-0.5,0,0.0113445378151261
23717,4.14250002547471,8.82408153716628e-05,1,0,0.5,0.180330508583223
23717,1.40391379806139,0.16441772713785,1,0.5,1,0.0246461166467804
23717,0.555725498900744,0.580030846978012,3,-0.5,0,0.00394375483396525
23719,-1.94725944972784,0.055197934626372,1,0,0.5,0.0463593962576362
23719,0.449449827573071,0.65438637584075,1,0.5,1,0.00258311979500325
23719,-2.43126923942393,0.0174020157960719,3,-0.5,0,0.0704444611002847
23721,-1.97756573755786,0.0516037075092602,1,0,0.5,0.0477442273534635
23721,-0.731634918130468,0.466641448423889,1,0.5,1,0.00681591238524715
23721,4.62533876554834,1.5066200979836e-05,3,-0.5,0,0.215242475752425
23723,-3.31175813360273,0.00142074117643673,1,0,0.5,0.123277737490935
23723,-4.02307962074907,0.000134450461879381,1,0.5,1,0.171844141679939
23723,7.06019876773807,6.76167186107849e-10,3,-0.5,0,0.389892903132923
23725,-3.12273688987951,0.00253498080732549,1,0,0.5,0.111126160514197
23725,-4.90777970661756,5.12840717080992e-06,1,0.5,1,0.235940584189014
23725,2.20420446443655,0.0305367989916488,3,-0.5,0,0.058636305332586
23727,0.997554864981781,0.321660834235067,1,0,0.5,0.0125971802145214
23727,-0.78493362034156,0.434932504002298,1,0.5,1,0.00783707949672674
23727,1.15517560574382,0.251637551714612,3,-0.5,0,0.0168203221308327
23729,-1.53052880994764,0.130037873202741,1,0,0.5,0.0291566468617125
23729,-5.04696300726192,2.98360011377807e-06,1,0.5,1,0.246171679953167
23729,-4.442209497302,2.98017771010924e-05,3,-0.5,0,0.201909076201262
23731,-1.60452250945096,0.11274674515368,1,0,0.5,0.0319517058561342
23731,-4.19639799084417,7.28076055600827e-05,1,0.5,1,0.184183673469387
23731,4.71826776327994,1.06036648223538e-05,3,-0.5,0,0.222038653046558
23733,-2.67367066997511,0.00917953805886607,1,0,0.5,0.083953488372093
23733,-3.42305438807924,0.00100045549840835,1,0.5,1,0.130602472078982
23733,-1.68506061463837,0.0960792022576221,3,-0.5,0,0.0351243112484881
23735,1.83818739725296,0.0699422321622436,1,0,0.5,0.0415209783011486
23735,-0.829452045008913,0.409446351471104,1,0.5,1,0.00874327440430434
23735,-1.02721516125145,0.307577450582245,3,-0.5,0,0.0133472734841295
23737,-1.24787133835288,0.215909292166726,1,0,0.5,0.0195731274131273
23737,-0.412020962099684,0.681483870295423,1,0.5,1,0.00217170003393286
23737,3.45115636292492,0.000914643917318463,3,-0.5,0,0.132470432917102
23739,0.825649832407942,0.411587045739056,1,0,0.5,0.00866399259487816
23739,0.402522208785267,0.688429703349984,1,0.5,1,0.0020729264674475
23739,4.79051315965993,8.05138816669599e-06,3,-0.5,0,0.227332738510315
23741,0.00557317156905064,0.995567878702523,1,0,0.5,3.98208063745464e-07
23741,0.00578539909704966,0.99539910447807,1,0.5,1,4.29113183986196e-07
23741,3.84313939769396,0.000250308460886801,3,-0.5,0,0.159208418022937
23743,-2.43285118633046,0.0173317811165154,1,0,0.5,0.070529695024077
23743,0.755928946018454,0.452028486735591,1,0.5,1,0.00727272727272732
23743,-3.23498319610315,0.00180203906410914,3,-0.5,0,0.118296529968454
23745,3.58501903833852,0.000593069279145993,1,0,0.5,0.141464253568214
23745,2.27339914307597,0.0258267090274496,1,0.5,1,0.0621431597175348
23745,5.53066871986984,4.32751813977168e-07,3,-0.5,0,0.281690545647894
23747,-0.517018765901883,0.606644476874475,1,0,0.5,0.00341532639545894
23747,-2.5913367026953,0.0114579754655033,1,0.5,1,0.0792660550458715
23747,1.43559219541518,0.155221501826715,3,-0.5,0,0.0257419578000692
23749,-0.849621983124805,0.39820380736207,1,0,0.5,0.00916972156149443
23749,-3.22423492471638,0.00186250810594514,1,0.5,1,0.11760404551201
23749,4.03739001518494,0.000127879525015417,3,-0.5,0,0.172857142857143
23751,0.293112090757621,0.770235325437141,1,0,0.5,0.00110025858160023
23751,0.778263115316631,0.43883019464282,1,0.5,1,0.00770546572230379
23751,0.764522802713303,0.446923084346301,3,-0.5,0,0.00743779183166859
23753,-0.665115057916265,0.507990297205054,1,0,0.5,0.00563952867466444
23753,-0.201043829639968,0.841201385320265,1,0.5,1,0.000517919075144424
23753,7.89940725706006,1.71477466877539e-11,3,-0.5,0,0.444446957146332
23755,-1.96442878895851,0.0531364234553335,1,0,0.5,0.0471418095470894
23755,-4.22012677116035,6.68706693111105e-05,1,0.5,1,0.185884234316635
23755,-7.77124123631477,3.01420664616306e-11,3,-0.5,0,0.436384381220904
23757,0.467114060470099,0.641754736984162,1,0,0.5,0.00278957528957524
23757,-0.421675744506103,0.674452051064135,1,0.5,1,0.0022744360902256
23757,-1.36082763487954,0.177590031716998,3,-0.5,0,0.023191094619666
23759,0.77268472570829,0.442105403397308,1,0,0.5,0.0075962360992301
23759,-1.31163621846472,0.193591434559579,1,0.5,1,0.0215802955665024
23759,5.85269935166327,1.15416058157507e-07,3,-0.5,0,0.305147810580543
23761,5.1946326829163,1.66751739894559e-06,1,0,0.5,0.257031119650125
23761,5.96962005795709,7.09886352690841e-08,1,0.5,1,0.3136
23761,-5.36851084412819,8.33172994176046e-07,3,-0.5,0,0.26980587451198
23763,0.152443870172901,0.879240846652886,1,0,0.5,0.000297848869277417
23763,1.79742730716978,0.076239996952302,1,0.5,1,0.039772439949431
23763,1.01646082881007,0.312635004964111,3,-0.5,0,0.0130728948470883
23765,-0.605071856549701,0.546933731818422,1,0,0.5,0.00467181467181477
23765,-2.53179607921641,0.0134123261108708,1,0.5,1,0.0759387755102041
23765,1.96062943888185,0.0535868686902125,3,-0.5,0,0.0469681908548707
23767,1.18597549520953,0.23932657819526,1,0,0.5,0.017713124295224
23767,-1.8151855625763,0.0734404526722573,1,0.5,1,0.0405302015532365
23767,-8.47359927747091,1.36220842896204e-12,3,-0.5,0,0.47931229204282
23863,2.55454264279302,0.0119278742366394,1,0,0.5,0.354160430944092
23863,2.92973137678952,0.00408596997120307,1,0.5,1,0.26211317150016
23863,-0.726587951500915,0.468942076160416,3,-0.5,0,0.00445405611182059
23865,3.57256867903379,0.000515965664111922,1,0,0.5,0.0976057666240995
23865,3.30085817739578,0.00128117867627022,1,0.5,1,0.0845308857518555
23865,1.59496756027765,0.113440500223436,3,-0.5,0,0.0211036897281547
23867,2.36384796653968,0.0197485554012843,1,0,0.5,0.0452130245814534
23867,0.262309627584027,0.793548000839403,1,0.5,1,0.000582764769593069
23867,0.566636767356532,0.572055733284954,3,-0.5,0,0.0027136097274254
23869,2.38224578758686,0.0188335455284612,1,0,0.5,0.0458871286318447
23869,0.80857786982801,0.420413227968092,1,0.5,1,0.00551013268559841
23869,4.28373647576809,3.81050796493343e-05,3,-0.5,0,0.134582652026732
23871,0.155774596273265,0.876481453152066,1,0,0.5,0.00020559945613785
23871,-0.654489338990042,0.514092175163232,1,0.5,1,0.00361700785397323
23871,0.509877686490541,0.61110589780334,3,-0.5,0,0.00219833679670556
23873,-0.343656463743208,0.731726760535242,1,0,0.5,0.000999844776603864
23873,-0.695894151938589,0.487887026012176,1,0.5,1,0.00408719804017388
23873,2.92931665871535,0.00409104445473945,3,-0.5,0,0.0677898194142005
23875,3.42918195104546,0.000838998408997514,1,0,0.5,0.0906238694531039
23875,-0.0416710943049389,0.966832538002257,1,0.5,1,1.47157165002465e-05
23875,-1.1521174401438,0.251641708451083,3,-0.5,0,0.0111238062546738
23877,0.446657167226207,0.655955370015529,1,0,0.5,0.00168784656960386
23877,-0.352946223065378,0.724769295938478,1,0.5,1,0.00105457344973336
23877,1.31710797441535,0.190398326981248,3,-0.5,0,0.0144884678591859
23881,0.268408509289207,0.788861636812839,1,0,0.5,0.000610162456330499
23881,-0.782614434743955,0.435448299062623,1,0.5,1,0.00516375111476985
23881,1.63195137982798,0.105401597751586,3,-0.5,0,0.0220718816067653
23883,-1.36122194009151,0.17608195525126,1,0,0.5,0.0154599912146942
23883,-0.630673675620997,0.529494488521481,1,0.5,1,0.00335943282302986
23883,6.3576700600209,4.19028395359048e-09,3,-0.5,0,0.255144404782475
23885,2.04596498584854,0.0430209140875562,1,0,0.5,0.0342590285121933
23885,4.60702887571571,1.0552071220059e-05,1,0.5,1,0.152449333814586
23885,2.64668097748564,0.00925755205119576,3,-0.5,0,0.0560371558620919
23889,-3.77445899866266,0.000254310768782126,1,0,0.5,0.107727133380323
23889,-0.456716694105749,0.64872875522312,1,0.5,1,0.00176459374424631
23889,0.81703392654754,0.415583904929353,3,-0.5,0,0.00562533285993261
23891,1.30930223564694,0.193019517854141,1,0,0.5,0.0143196989857669
23891,7.55708556986516,1.04313993534172e-11,1,0.5,1,0.326136094908385
23891,10.4759888419371,1.77886783201933e-18,3,-0.5,0,0.481879713844609
23897,0.975897603437658,0.331145981541628,1,0,0.5,0.00800636492822437
23897,6.04296730081902,1.88022669915005e-08,1,0.5,1,0.236332225913621
23897,10.8027871361906,3.01579870891303e-19,3,-0.5,0,0.497230956694384
23901,-0.786569093856848,0.433138124723239,1,0,0.5,0.00521579638513125
23901,1.44828353257438,0.150235372830203,1,0.5,1,0.0174651824622952
23901,2.54615419836929,0.0122024335214063,3,-0.5,0,0.0520786480655704
23903,-2.62319860908349,0.00988119939222023,1,0,0.5,0.0551017490527457
23903,0.0809214796680765,0.935643849193132,1,0.5,1,5.54908686575262e-05
23903,2.6223857649821,0.00990345052639252,3,-0.5,0,0.0550694861048477
23905,0.59627172660584,0.552155522304793,1,0,0.5,0.00300399940749518
23905,-0.782614434743955,0.435448299062623,1,0.5,1,0.00516375111476985
23905,1.59603747839443,0.113201255270038,3,-0.5,0,0.0211314138058325
23909,0.153028758317098,0.87864147432842,1,0,0.5,0.000198416562648518
23909,-0.498236119368354,0.619260966467952,1,0.5,1,0.00209930593688623
23909,-4.86452875870807,3.64344966452614e-06,3,-0.5,0,0.167041027866419
23911,0.402142084933979,0.688319487412489,1,0,0.5,0.00136861801657306
23911,-0.113287736133493,0.909998269712792,1,0.5,1,0.000108751825637632
23911,-1.08539494737207,0.279997292634516,3,-0.5,0,0.00988505747126434
23913,-1.83199119657843,0.0695181822067887,1,0,0.5,0.0276557108137614
23913,-0.352864873112985,0.724830123284565,1,0.5,1,0.00105408788457739
23913,6.26610697824661,6.50850397449729e-09,3,-0.5,0,0.249669807006311
23915,-0.113287736133494,0.909998269712792,1,0,0.5,0.000108751825637632
23915,-0.859973862924511,0.391577292783455,1,0.5,1,0.00622837978998292
23915,-1.48477117918737,0.140316870316663,3,-0.5,0,0.0183399508413689
23917,-0.295801356785437,0.767910652434778,1,0,0.5,0.000740962793098543
23917,0.706336045231199,0.481395478655712,1,0.5,1,0.00421025481356474
23917,-6.5792064460522,1.42755672933756e-09,3,-0.5,0,0.26838019962507
23919,-4.82460775344195,4.3062154565559e-06,1,0,0.5,0.164760480052935
23919,-3.2773456407644,0.00138281745262236,1,0.5,1,0.0834310352736113
23919,-1.42010591846951,0.158258938222651,3,-0.5,0,0.0168035015618557
23921,1.92079258058955,0.0572123260978273,1,0,0.5,0.317255064076985
23921,1.29884553286136,0.196572869399626,1,0.5,1,0.389845312575049
23921,-1.06877133080613,0.287391756513002,3,-0.5,0,0.00958746326444559
23923,2.95292680612352,0.00381119454535866,1,0,0.5,0.0688114905807501
23923,4.02236398408064,0.00010295736011055,1,0.5,1,0.120580436125072
23923,3.43509853442979,0.000822559358854326,3,-0.5,0,0.273508101764363
23925,0.516950226886058,0.606175156278275,1,0,0.5,0.00225960750113718
23925,5.12369771075233,1.20743692088637e-06,1,0.5,1,0.181988655937195
23925,5.42985320970769,3.14298090448233e-07,3,-0.5,0,0.199909445365751
23931,1.69106044775084,0.0929300422646487,1,0,0.5,0.217117132142293
23931,2.3777495733156,0.0186960416417526,1,0.5,1,0.240504452673898
23931,-1.3987130171216,0.163991115893682,3,-0.5,0,0.0128747333358283
23933,-1.91162788808775,0.057856610537368,1,0,0.5,0.0237827426810479
23933,3.09096722052447,0.00238433393687409,1,0.5,1,0.0598798755673196
23933,4.74310811389201,4.90745969557703e-06,3,-0.5,0,0.130420035440229
23935,-0.187441766309575,0.851571005861142,1,0,0.5,0.000234174587799507
23935,1.5843516101003,0.115248198376152,1,0.5,1,0.0164590336764122
23935,-2.40494241237902,0.0174104178104969,3,-0.5,0,0.0371267740111424
23937,-1.01748721906409,0.310582136948951,1,0,0.5,0.00685455900970366
23937,-0.387533441184387,0.698918089095404,1,0.5,1,0.00100021302583664
23937,-0.0396361714789233,0.96843660650692,3,-0.5,0,1.04733975700988e-05
23939,-0.992919860711415,0.322369599190502,1,0,0.5,0.0065296820171471
23939,0.729338035294564,0.466947576979608,1,0.5,1,0.00353369518147773
23939,1.03266423069314,0.303445577520788,3,-0.5,0,0.00705911735323506
23941,-0.522310514806556,0.60223506554462,1,0,0.5,0.00181542008172408
23941,-0.0797900560019737,0.9365120209674,1,0.5,1,4.24412189117263e-05
23941,9.77771540253217,9.9899655913334e-18,3,-0.5,0,0.389260061205763
23943,0.432773152056554,0.665809571548147,1,0,0.5,0.00124706023989907
23943,0.32079801980038,0.748815985792966,1,0.5,1,0.000685605419434521
23943,1.14866377788633,0.252547734104443,3,-0.5,0,0.008719491528144
23953,3.11654418372701,0.00219860831039213,1,0,0.5,0.0608144416187548
23953,3.06858950816739,0.00255861980880517,1,0.5,1,0.0590670152358465
23953,2.08947055679253,0.0383765415644664,3,-0.5,0,0.0282827202737382
23955,-0.665652878569994,0.506669108290508,1,0,0.5,0.00294525819490832
23955,1.96411483756505,0.0513902235645305,1,0.5,1,0.0250734666793061
