"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","infusion_sessid","region","volume","concentration","drug","cntrl"
"3771",24212221,4,0.5,10.8812503814697,1,NA,NA,"left",0.674968004226685,0.442638993263245,36,"lose",44,1,44,84,0,1,7.27809381484985,0,0,36,44,0.674968004226685,197379,2156,2021-01-21 06:23:30,197379,"Right PPC",0.3,2,"muscimol",0
"3772",24212229,0,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.622138023376465,4.03099489212036,130.574996948242,"win",45,1,45,84,0,1,5.8120288848877,0,0,130.574996948242,45,0.622138023376465,197379,2156,2021-01-21 06:23:48,197379,"Right PPC",0.3,2,"muscimol",0
"3773",24212247,4,0.5,10.8812503814697,1,NA,NA,"left",0.451954990625381,6.85842418670654,36,"lose",46,1,46,84,0,1,6.61061096191406,0,0,36,46,0.451954990625381,197379,2156,2021-01-21 06:24:09,197379,"Right PPC",0.3,2,"muscimol",0
"3774",24212265,32,0.5,10.8812503814697,1,NA,"BotL","surebet",6.66801023483276,12.9771995544434,130.574996948242,"lose",47,1,47,84,0,7,7.01669883728027,0,0,130.574996948242,47,6.66801023483276,197379,2156,2021-01-21 06:24:43,197379,"Right PPC",0.3,2,"muscimol",0
"3775",24212281,0,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.596678972244263,2.58883905410767,130.574996948242,"lose",48,1,48,84,0,1,5.30929183959961,0,0,130.574996948242,48,0.596678972244263,197379,2156,2021-01-21 06:24:59,197379,"Right PPC",0.3,2,"muscimol",0
"3776",24212287,2,0.5,10.8812503814697,1,NA,NA,"left",1.45640003681183,0.279839992523193,36,"lose",49,1,49,84,0,1,8.07462978363037,0,0,36,49,1.45640003681183,197379,2156,2021-01-21 06:25:14,197379,"Right PPC",0.3,2,"muscimol",0
"3777",24212295,4,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.572628974914551,3.46468496322632,130.574996948242,"lose",50,1,50,84,0,1,6.56089067459106,0,0,130.574996948242,50,0.572628974914551,197379,2156,2021-01-21 06:25:32,197379,"Right PPC",0.3,2,"muscimol",0
"3778",24212317,16,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.591844975948334,52.7985801696777,0,"lose",51,1,51,84,0,2,6.82588243484497,0,0,0,51,0.591844975948334,197379,2156,2021-01-21 06:26:38,197379,"Right PPC",0.3,2,"muscimol",0
"3779",24212343,2,0.5,10.8812503814697,1,NA,NA,"violation",30.0000495910645,28.384069442749,0,"win",52,1,52,84,0,1,7.21142244338989,0,1,0,52,30.0000495910645,197379,2156,2021-01-21 06:27:48,197379,"Right PPC",0.3,2,"muscimol",0
"3780",24212357,32,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.500783026218414,27.3220958709717,130.574996948242,"win",53,1,53,84,0,1,8.0888147354126,0,0,130.574996948242,53,0.500783026218414,197379,2156,2021-01-21 06:28:32,197379,"Right PPC",0.3,2,"muscimol",0
"3781",24212371,32,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.573108971118927,1.3612699508667,384,"win",54,1,54,84,0,1,5.41980409622192,0,0,384,54,0.573108971118927,197379,2156,2021-01-21 06:28:46,197379,"Right PPC",0.3,2,"muscimol",0
"3782",24212379,8,0.5,10.8812503814697,1,"BotR",NA,"lottery",1.4516099691391,0.580681025981903,0,"lose",55,1,55,84,0,4,5.333909034729,1,0,0,55,1.4516099691391,197379,2156,2021-01-21 06:29:02,197379,"Right PPC",0.3,2,"muscimol",0
"3783",24212383,4,0.5,10.8812503814697,1,NA,NA,"left",0.533065021038055,0.440400004386902,36,"lose",56,1,56,84,0,1,5.68742990493774,0,0,36,56,0.533065021038055,197379,2156,2021-01-21 06:29:15,197379,"Right PPC",0.3,2,"muscimol",0
"3784",24212395,16,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.742676019668579,0.577950000762939,0,"lose",57,1,57,84,0,2,6.05311918258667,0,0,0,57,0.742676019668579,197379,2156,2021-01-21 06:29:29,197379,"Right PPC",0.3,2,"muscimol",0
"3785",24212409,4,0.5,10.8812503814697,1,NA,NA,"left",0.884213984012604,4.45931005477905,36,"win",58,1,58,84,0,3,6.02804660797119,0,0,36,58,0.884213984012604,197379,2156,2021-01-21 06:29:45,197379,"Right PPC",0.3,2,"muscimol",0
"3786",24212423,16,0.5,10.8812503814697,1,NA,NA,"left",0.58255398273468,0.579711973667145,36,"lose",59,1,59,84,0,2,6.74962759017944,1,0,36,59,0.58255398273468,197379,2156,2021-01-21 06:30:00,197379,"Right PPC",0.3,2,"muscimol",0
"3787",24212435,2,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.617633998394012,1.94611001014709,130.574996948242,"win",60,1,60,84,0,1,5.28843975067139,0,0,130.574996948242,60,0.617633998394012,197379,2156,2021-01-21 06:30:15,197379,"Right PPC",0.3,2,"muscimol",0
"3788",24212445,8,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.43945100903511,3.76427793502808,130.574996948242,"win",61,1,61,84,0,1,7.59904289245605,0,0,130.574996948242,61,0.43945100903511,197379,2156,2021-01-21 06:30:34,197379,"Right PPC",0.3,2,"muscimol",0
"3789",24212455,32,0.5,10.8812503814697,1,NA,NA,"left",0.537011027336121,1.99987900257111,36,"win",62,1,62,84,0,2,6.082839012146,0,0,36,62,0.537011027336121,197379,2156,2021-01-21 06:30:52,197379,"Right PPC",0.3,2,"muscimol",0
"3790",24212461,16,0.5,10.8812503814697,1,NA,NA,"left",0.591324985027313,4.18470001220703,36,"lose",63,1,63,84,0,1,6.33869361877441,0,0,36,63,0.591324985027313,197379,2156,2021-01-21 06:31:10,197379,"Right PPC",0.3,2,"muscimol",0
"3791",24212607,2,0.5,10.8812503814697,1,"BotR",NA,"lottery",1.08186900615692,282.439483642578,24,"win",64,1,64,84,0,3,5.53596544265747,0,0,24,64,1.08186900615692,197379,2156,2021-01-21 06:36:04,197379,"Right PPC",0.3,2,"muscimol",0
"3792",24212623,32,0.5,10.8812503814697,1,NA,NA,"left",0.799869000911713,12.5333194732666,36,"lose",65,1,65,84,0,3,6.35658025741577,0,0,36,65,0.799869000911713,197379,2156,2021-01-21 06:36:31,197379,"Right PPC",0.3,2,"muscimol",0
"3793",24212629,8,0.5,10.8812503814697,1,NA,NA,"left",1.04273104667664,0.695061028003693,36,"lose",66,1,66,84,0,4,7.89391469955444,0,0,36,66,1.04273104667664,197379,2156,2021-01-21 06:36:46,197379,"Right PPC",0.3,2,"muscimol",0
"3794",24212767,32,0.5,10.8812503814697,1,"BotR",NA,"violation",NA,300,0,"win",67,1,67,84,0,NA,8.16764450073242,0,1,0,67,NA,197379,2156,2021-01-21 06:41:57,197379,"Right PPC",0.3,2,"muscimol",0
"3795",24212873,32,0.5,10.8812503814697,1,"BotR",NA,"violation",NA,300,0,"win",67,1,68,84,0,NA,8.56601905822754,0,1,0,68,NA,197379,2156,2021-01-21 06:47:09,197379,"Right PPC",0.3,2,"muscimol",0
"3796",24212955,32,0.5,10.8812503814697,1,"BotR",NA,"lottery",0.824440002441406,183.57502746582,0,"lose",67,1,69,84,0,3,5.40194034576416,0,0,0,69,0.824440002441406,197379,2156,2021-01-21 06:50:25,197379,"Right PPC",0.3,2,"muscimol",0
"3797",24212975,0,0.5,10.8812503814697,1,NA,NA,"left",0.3646399974823,10.256573677063,36,"lose",68,1,70,84,0,0,5.1765308380127,3,0,36,70,0.3646399974823,197379,2156,2021-01-21 06:50:48,197379,"Right PPC",0.3,2,"muscimol",0
"3798",24212985,4,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.361548006534576,1.44434499740601,130.574996948242,"lose",69,1,71,84,0,1,7.14226627349854,0,0,130.574996948242,71,0.361548006534576,197379,2156,2021-01-21 06:51:04,197379,"Right PPC",0.3,2,"muscimol",0
"3799",24212995,2,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.479155987501144,0.550514996051788,130.574996948242,"lose",70,1,72,84,0,1,5.53303337097168,0,0,130.574996948242,72,0.479155987501144,197379,2156,2021-01-21 06:51:18,197379,"Right PPC",0.3,2,"muscimol",0
"3800",24213005,0,0.5,10.8812503814697,1,NA,NA,"left",0.662252008914948,0.283250004053116,36,"lose",71,1,73,84,0,1,8.5223913192749,0,0,36,73,0.662252008914948,197379,2156,2021-01-21 06:51:33,197379,"Right PPC",0.3,2,"muscimol",0
"3801",24213035,32,0.5,10.8812503814697,1,NA,NA,"left",1.29928505420685,26.3306198120117,36,"win",72,1,74,84,0,3,8.59046649932861,0,0,36,74,1.29928505420685,197379,2156,2021-01-21 06:52:16,197379,"Right PPC",0.3,2,"muscimol",0
"3802",24213047,16,0.5,10.8812503814697,1,NA,"BotL","surebet",1.55256795883179,0.63529098033905,130.574996948242,"lose",73,1,75,84,0,2,7.86760520935059,0,0,130.574996948242,75,1.55256795883179,197379,2156,2021-01-21 06:52:34,197379,"Right PPC",0.3,2,"muscimol",0
"3803",24213055,4,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.519611001014709,0.378179997205734,130.574996948242,"win",74,1,76,84,0,2,8.60277652740479,0,0,130.574996948242,76,0.519611001014709,197379,2156,2021-01-21 06:52:51,197379,"Right PPC",0.3,2,"muscimol",0
"3804",24213089,0,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.794772982597351,58.1638793945312,130.574996948242,"win",75,1,77,84,0,1,5.38881778717041,0,0,130.574996948242,77,0.794772982597351,197379,2156,2021-01-21 06:54:02,197379,"Right PPC",0.3,2,"muscimol",0
"3805",24213101,32,0.5,10.8812503814697,1,NA,NA,"left",0.575236976146698,0.236355006694794,36,"win",76,1,78,84,0,2,8.45741653442383,0,0,36,78,0.575236976146698,197379,2156,2021-01-21 06:54:17,197379,"Right PPC",0.3,2,"muscimol",0
"3806",24213115,0,0.5,10.8812503814697,1,NA,NA,"left",0.474680006504059,0.327219992876053,36,"win",77,1,79,84,0,1,8.39220714569092,0,0,36,79,0.474680006504059,197379,2156,2021-01-21 06:54:34,197379,"Right PPC",0.3,2,"muscimol",0
"3807",24213139,8,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.869795024394989,40.923511505127,130.574996948242,"win",78,1,80,84,0,2,7.49571752548218,0,0,130.574996948242,80,0.869795024394989,197379,2156,2021-01-21 06:55:30,197379,"Right PPC",0.3,2,"muscimol",0
"3808",24213147,8,0.5,10.8812503814697,1,NA,NA,"left",0.693705022335052,0.862510979175568,36,"lose",79,1,81,84,0,3,5.31376218795776,0,0,36,81,0.693705022335052,197379,2156,2021-01-21 06:55:43,197379,"Right PPC",0.3,2,"muscimol",0
"3809",24213161,32,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.487336009740829,12.4720106124878,0,"lose",80,1,82,84,0,1,7.69917964935303,0,0,0,82,0.487336009740829,197379,2156,2021-01-21 06:56:10,197379,"Right PPC",0.3,2,"muscimol",0
"3810",24213201,16,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.402483999729156,64.3409194946289,0,"lose",81,1,83,84,5,0,7.24567365646362,0,0,0,83,0.402483999729156,197379,2156,2021-01-21 06:57:28,197379,"Right PPC",0.3,2,"muscimol",0
"3811",24213213,0,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.808692991733551,0.870350003242493,130.574996948242,"lose",82,1,84,84,0,2,5.88697004318237,0,0,130.574996948242,84,0.808692991733551,197379,2156,2021-01-21 06:57:43,197379,"Right PPC",0.3,2,"muscimol",0
"3812",24213227,8,0.5,10.8812503814697,1,NA,NA,"left",0.487841993570328,0.358651012182236,36,"lose",83,1,85,84,0,1,8.19807720184326,0,0,36,85,0.487841993570328,197379,2156,2021-01-21 06:57:58,197379,"Right PPC",0.3,2,"muscimol",0
"3813",24213329,8,0.5,10.8812503814697,1,"BotR","BotL","surebet",1.43128395080566,273.724517822266,130.574996948242,"win",84,1,86,84,0,1,6.04654312133789,0,0,130.574996948242,86,1.43128395080566,197379,2156,2021-01-21 07:02:47,197379,"Right PPC",0.3,2,"muscimol",0
"3814",24213345,2,0.5,10.8812503814697,1,NA,NA,"left",0.998291015625,6.84008502960205,36,"lose",1,2,87,84,0,4,5.88404750823975,0,0,36,87,0.998291015625,197379,2156,2021-01-21 07:03:06,197379,"Right PPC",0.3,2,"muscimol",0
"3815",24213349,16,0.5,10.8812503814697,1,NA,"BotL","surebet",2.14868497848511,0.533788979053497,130.574996948242,"win",2,2,88,84,0,3,8.38383769989014,0,0,130.574996948242,88,2.14868497848511,197379,2156,2021-01-21 07:03:24,197379,"Right PPC",0.3,2,"muscimol",0
"3816",24213359,4,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.384692013263702,7.40884494781494,130.574996948242,"win",3,2,89,84,0,0,8.41269969940186,0,0,130.574996948242,89,0.384692013263702,197379,2156,2021-01-21 07:03:48,197379,"Right PPC",0.3,2,"muscimol",0
"3817",24213367,16,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.434204995632172,0.602240025997162,130.574996948242,"lose",4,2,90,84,0,1,8.36468315124512,1,0,130.574996948242,90,0.434204995632172,197379,2156,2021-01-21 07:04:11,197379,"Right PPC",0.3,2,"muscimol",0
"3818",24213375,32,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.561801016330719,0.354167014360428,384,"win",5,2,91,84,0,1,5.51906490325928,0,0,384,91,0.561801016330719,197379,2156,2021-01-21 07:04:26,197379,"Right PPC",0.3,2,"muscimol",0
"3819",24213383,4,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.362428992986679,2.74361300468445,48,"win",6,2,92,84,1,0,5.00452184677124,0,0,48,92,0.362428992986679,197379,2156,2021-01-21 07:04:41,197379,"Right PPC",0.3,2,"muscimol",0
"3820",24213389,8,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.575344026088715,0.352560013532639,130.574996948242,"win",7,2,93,84,0,2,8.36672019958496,0,0,130.574996948242,93,0.575344026088715,197379,2156,2021-01-21 07:04:57,197379,"Right PPC",0.3,2,"muscimol",0
"3821",24213391,8,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.656446993350983,24.1746139526367,130.574996948242,"lose",8,2,94,84,0,1,5.58134746551514,0,0,130.574996948242,94,0.656446993350983,197379,2156,2021-01-21 07:05:34,197379,"Right PPC",0.3,2,"muscimol",0
"3822",24213395,32,0.5,10.8812503814697,1,NA,NA,"left",0.484890013933182,0.637679994106293,36,"win",9,2,95,84,0,1,5.96614551544189,0,0,36,95,0.484890013933182,197379,2156,2021-01-21 07:05:48,197379,"Right PPC",0.3,2,"muscimol",0
"3823",24213403,8,0.5,10.8812503814697,1,NA,NA,"left",0.643046975135803,9.67915534973145,36,"lose",10,2,96,84,0,1,8.54617786407471,0,0,36,96,0.643046975135803,197379,2156,2021-01-21 07:06:14,197379,"Right PPC",0.3,2,"muscimol",0
"3824",24213407,8,0.5,10.8812503814697,1,NA,NA,"left",0.422654986381531,1.97782397270203,36,"lose",11,2,97,84,0,0,6.63017225265503,0,0,36,97,0.422654986381531,197379,2156,2021-01-21 07:06:30,197379,"Right PPC",0.3,2,"muscimol",0
"3825",24213461,0,0.5,10.8812503814697,1,"BotR","BotL","violation",NA,300.000030517578,0,"win",12,2,98,84,0,NA,5.24565839767456,0,1,0,98,NA,197379,2156,2021-01-21 07:11:39,197379,"Right PPC",0.3,2,"muscimol",0
"3826",24213497,0,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.856122016906738,195.794235229492,130.574996948242,"lose",12,2,99,84,0,1,5.17913961410522,0,0,130.574996948242,99,0.856122016906738,197379,2156,2021-01-21 07:15:07,197379,"Right PPC",0.3,2,"muscimol",0
"3827",24213501,0,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.529648005962372,0.470919996500015,130.574996948242,"lose",13,2,100,84,0,1,7.64561700820923,0,0,130.574996948242,100,0.529648005962372,197379,2156,2021-01-21 07:15:23,197379,"Right PPC",0.3,2,"muscimol",0
"3828",24213505,8,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.375176995992661,0.422760993242264,130.574996948242,"win",14,2,101,84,0,0,8.00832939147949,0,0,130.574996948242,101,0.375176995992661,197379,2156,2021-01-21 07:15:39,197379,"Right PPC",0.3,2,"muscimol",0
"3829",24213509,16,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.464632987976074,0.317689001560211,192,"win",15,2,102,84,0,1,7.38441610336304,0,0,192,102,0.464632987976074,197379,2156,2021-01-21 07:15:54,197379,"Right PPC",0.3,2,"muscimol",0
"3830",24213515,0,0.5,10.8812503814697,1,NA,NA,"left",0.757929980754852,0.351080000400543,36,"lose",16,2,103,84,0,2,8.19182968139648,1,0,36,103,0.757929980754852,197379,2156,2021-01-21 07:16:18,197379,"Right PPC",0.3,2,"muscimol",0
"3831",24213521,0,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.35138401389122,0.434258997440338,130.574996948242,"lose",17,2,104,84,0,1,5.22512912750244,0,0,130.574996948242,104,0.35138401389122,197379,2156,2021-01-21 07:16:32,197379,"Right PPC",0.3,2,"muscimol",0
"3832",24213537,2,0.5,10.8812503814697,1,NA,NA,"left",22.7519454956055,31.8336544036865,36,"lose",18,2,105,84,0,4,8.82084941864014,0,0,36,105,22.7519454956055,197379,2156,2021-01-21 07:17:53,197379,"Right PPC",0.3,2,"muscimol",0
"3833",24213549,16,0.5,10.8812503814697,1,NA,NA,"left",0.756075024604797,19.0067100524902,36,"lose",19,2,106,84,0,2,8.50354862213135,0,0,36,106,0.756075024604797,197379,2156,2021-01-21 07:18:27,197379,"Right PPC",0.3,2,"muscimol",0
"3834",24213551,32,0.5,10.8812503814697,1,NA,NA,"left",0.837930977344513,11.4339809417725,36,"lose",20,2,107,84,0,0,5.85572576522827,0,0,36,107,0.837930977344513,197379,2156,2021-01-21 07:18:51,197379,"Right PPC",0.3,2,"muscimol",0
"3835",24213613,2,0.5,10.8812503814697,1,NA,NA,"violation",NA,300.000030517578,0,"win",21,2,108,84,0,NA,7.72448635101318,0,1,0,108,NA,197379,2156,2021-01-21 07:24:02,197379,"Right PPC",0.3,2,"muscimol",0
"3836",24213647,16,0.5,10.8812503814697,1,NA,NA,"left",1.14202499389648,170.036193847656,36,"lose",22,2,109,84,0,4,7.70130252838135,0,0,36,109,1.14202499389648,197379,2156,2021-01-21 07:27:08,197379,"Right PPC",0.3,2,"muscimol",0
"3837",24213651,32,0.5,10.8812503814697,1,NA,NA,"left",0.562810003757477,1.3565000295639,36,"win",23,2,110,84,0,1,6.43220901489258,0,0,36,110,0.562810003757477,197379,2156,2021-01-21 07:27:22,197379,"Right PPC",0.3,2,"muscimol",0
"3838",24213655,2,0.5,10.8812503814697,1,NA,NA,"left",0.438427001237869,1.35663497447968,36,"win",24,2,111,84,0,1,6.07579708099365,0,0,36,111,0.438427001237869,197379,2156,2021-01-21 07:27:38,197379,"Right PPC",0.3,2,"muscimol",0
"3839",24213665,4,0.5,10.8812503814697,1,NA,NA,"left",0.771498024463654,4.40015983581543,36,"lose",25,2,112,84,0,2,5.71150016784668,0,0,36,112,0.771498024463654,197379,2156,2021-01-21 07:27:57,197379,"Right PPC",0.3,2,"muscimol",0
"3840",24213703,0,0.5,10.8812503814697,1,NA,NA,"left",0.995655000209808,106.977462768555,36,"lose",26,2,113,84,0,1,6.24608516693115,0,0,36,113,0.995655000209808,197379,2156,2021-01-21 07:29:58,197379,"Right PPC",0.3,2,"muscimol",0
"3841",24213709,2,0.5,10.8812503814697,1,NA,NA,"left",0.368039011955261,4.30972003936768,36,"lose",27,2,114,84,0,0,6.22400808334351,0,0,36,114,0.368039011955261,197379,2156,2021-01-21 07:30:16,197379,"Right PPC",0.3,2,"muscimol",0
"3842",24213737,4,0.5,10.8812503814697,1,NA,NA,"left",1.20109498500824,117.85888671875,36,"win",28,2,115,84,0,3,7.70088911056519,0,0,36,115,1.20109498500824,197379,2156,2021-01-21 07:32:30,197379,"Right PPC",0.3,2,"muscimol",0
"3843",24213741,0,0.5,10.8812503814697,1,NA,"BotL","surebet",0.43189200758934,0.973320007324219,130.574996948242,"win",29,2,116,84,0,0,8.03631114959717,0,0,130.574996948242,116,0.43189200758934,197379,2156,2021-01-21 07:32:47,197379,"Right PPC",0.3,2,"muscimol",0
"3844",24213745,8,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.384498000144958,15.4233388900757,130.574996948242,"lose",30,2,117,84,0,1,8.46547889709473,0,0,130.574996948242,117,0.384498000144958,197379,2156,2021-01-21 07:33:20,197379,"Right PPC",0.3,2,"muscimol",0
"3845",24213781,32,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.453981012105942,188.214492797852,0,"lose",31,2,118,84,0,1,5.9803466796875,0,0,0,118,0.453981012105942,197379,2156,2021-01-21 07:36:41,197379,"Right PPC",0.3,2,"muscimol",0
"3846",24213785,16,0.5,10.8812503814697,1,"BotR",NA,"lottery",0.550629019737244,2.13628792762756,0,"lose",32,2,119,84,0,2,5.76267385482788,0,0,0,119,0.550629019737244,197379,2156,2021-01-21 07:36:55,197379,"Right PPC",0.3,2,"muscimol",0
"3847",24213791,4,0.5,10.8812503814697,1,"BotR",NA,"lottery",0.760020971298218,0.977580010890961,48,"win",33,2,120,84,0,1,5.22607421875,0,0,48,120,0.760020971298218,197379,2156,2021-01-21 07:37:10,197379,"Right PPC",0.3,2,"muscimol",0
"3848",24213793,0,0.5,10.8812503814697,1,NA,NA,"right",1.32255804538727,0.430604994297028,36,"lose",34,2,121,84,0,4,7.30858707427979,0,0,36,121,1.32255804538727,197379,2156,2021-01-21 07:37:25,197379,"Right PPC",0.3,2,"muscimol",0
"3849",24213797,4,0.5,10.8812503814697,1,NA,NA,"left",0.510149002075195,0.421160995960236,36,"lose",35,2,122,84,0,2,7.98446607589722,0,0,36,122,0.510149002075195,197379,2156,2021-01-21 07:37:41,197379,"Right PPC",0.3,2,"muscimol",0
"3850",24213801,2,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.477025002241135,0.686380982398987,130.574996948242,"lose",36,2,123,84,0,0,7.52717256546021,0,0,130.574996948242,123,0.477025002241135,197379,2156,2021-01-21 07:37:57,197379,"Right PPC",0.3,2,"muscimol",0
"3851",24213803,2,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.739427983760834,0.900443971157074,130.574996948242,"lose",37,2,124,84,0,2,7.78844690322876,0,0,130.574996948242,124,0.739427983760834,197379,2156,2021-01-21 07:38:14,197379,"Right PPC",0.3,2,"muscimol",0
"3852",24213805,16,0.5,10.8812503814697,1,"BotR","BotL","lottery",0.717172980308533,0.727261006832123,192,"win",38,2,125,84,0,1,5.57691812515259,0,0,192,125,0.717172980308533,197379,2156,2021-01-21 07:38:28,197379,"Right PPC",0.3,2,"muscimol",0
"3853",24213809,32,0.5,10.8812503814697,1,NA,NA,"left",1.24112296104431,4.17638397216797,36,"lose",39,2,126,84,0,3,7.97471046447754,0,0,36,126,1.24112296104431,197379,2156,2021-01-21 07:38:48,197379,"Right PPC",0.3,2,"muscimol",0
"3854",24213883,16,0.5,10.8812503814697,1,"BotR","BotL","violation",NA,300,0,"lose",40,2,127,84,0,NA,5.31687116622925,0,1,0,127,NA,197379,2156,2021-01-21 07:43:57,197379,"Right PPC",0.3,2,"muscimol",0
"3855",24213901,16,0.5,10.8812503814697,1,"BotR","BotL","violation",NA,300.000030517578,0,"win",40,2,128,84,0,NA,8.01720714569092,0,1,0,128,NA,197379,2156,2021-01-21 07:49:08,197379,"Right PPC",0.3,2,"muscimol",0
"3856",24213919,16,0.5,10.8812503814697,1,"BotR","BotL","surebet",1.37580502033234,271.395690917969,130.574996948242,"lose",40,2,129,84,0,4,5.9764986038208,0,0,130.574996948242,129,1.37580502033234,197379,2156,2021-01-21 07:53:54,197379,"Right PPC",0.3,2,"muscimol",0
"3857",24213923,4,0.5,10.8812503814697,1,"BotR","BotL","surebet",0.402523994445801,0.993054986000061,130.574996948242,"lose",41,2,130,84,0,1,5.77764463424683,0,0,130.574996948242,130,0.402523994445801,197379,2156,2021-01-21 07:54:09,197379,"Right PPC",0.3,2,"muscimol",0
"3858",24213925,16,0.5,10.8812503814697,1,NA,NA,"left",3.2457480430603,50.738899230957,36,"win",42,2,131,84,0,5,7.98578214645386,0,0,36,131,3.2457480430603,197379,2156,2021-01-21 07:55:16,197379,"Right PPC",0.3,2,"muscimol",0
"3859",24213927,0,0.5,10.8812503814697,1,"BotR",NA,"violation",NA,300.000030517578,0,"win",43,2,132,84,0,NA,7.74749803543091,0,1,0,132,NA,197379,2156,2021-01-21 08:00:27,197379,"Right PPC",0.3,2,"muscimol",0
"3860",24213929,0,0.5,10.8812503814697,1,"BotR",NA,"lottery",1.10734498500824,231.77311706543,0,"lose",43,2,133,84,0,3,6.68373966217041,0,0,0,133,1.10734498500824,197379,2156,2021-01-21 08:04:33,197379,"Right PPC",0.3,2,"muscimol",0
"3861",24211079,0,0.5,1.203125,1,NA,NA,"right",3.28642106056213,36.2967414855957,24,"win",1,1,1,84,0,4,1,0,0,24,1,3.28642106056213,197377,2160,2021-01-21 05:57:36,197377,"Right PPC",0.3,2,"muscimol",0
"3862",24211095,16,0.5,1.203125,1,NA,"BotR","surebet",0.425038009881973,4.90109586715698,9.625,"lose",2,1,2,84,0,0,5.07617092132568,0,0,9.625,2,0.425038009881973,197377,2160,2021-01-21 05:57:51,197377,"Right PPC",0.3,2,"muscimol",0
"3863",24211115,32,0.5,1.203125,1,NA,"BotR","surebet",1.20443797111511,2.98337602615356,9.625,"win",3,1,3,84,0,2,5.76658010482788,1,0,9.625,3,1.20443797111511,197377,2160,2021-01-21 05:58:10,197377,"Right PPC",0.3,2,"muscimol",0
"3864",24211127,0,0.5,1.203125,1,NA,"BotR","surebet",0.31283700466156,0.211006999015808,9.625,"win",4,1,4,84,0,0,5.17352151870728,0,0,9.625,4,0.31283700466156,197377,2160,2021-01-21 05:58:20,197377,"Right PPC",0.3,2,"muscimol",0
"3865",24211137,8,0.5,1.203125,1,NA,NA,"right",0.352434009313583,0.101636998355389,24,"lose",5,1,5,84,0,1,5.99285316467285,1,0,24,5,0.352434009313583,197377,2160,2021-01-21 05:58:34,197377,"Right PPC",0.3,2,"muscimol",0
"3866",24211143,8,0.5,1.203125,1,"BotL","BotR","surebet",0.353183001279831,0.345901012420654,9.625,"win",6,1,6,84,0,0,5.89555263519287,0,0,9.625,6,0.353183001279831,197377,2160,2021-01-21 05:58:45,197377,"Right PPC",0.3,2,"muscimol",0
"3867",24211159,32,0.5,1.203125,1,"BotL","BotR","lottery",0.526340007781982,1.02583301067352,0,"lose",7,1,7,84,0,0,5.67916917800903,0,0,0,7,0.526340007781982,197377,2160,2021-01-21 05:58:59,197377,"Right PPC",0.3,2,"muscimol",0
"3868",24211169,32,0.5,1.203125,1,"BotL","BotR","lottery",0.365756005048752,0.997129023075104,0,"lose",8,1,8,84,0,1,5.21713876724243,0,0,0,8,0.365756005048752,197377,2160,2021-01-21 05:59:12,197377,"Right PPC",0.3,2,"muscimol",0
"3869",24211181,4,0.5,1.203125,1,"BotL","BotR","surebet",0.563356995582581,5.72433376312256,9.625,"win",9,1,9,84,0,0,5.56098556518555,0,0,9.625,9,0.563356995582581,197377,2160,2021-01-21 05:59:28,197377,"Right PPC",0.3,2,"muscimol",0
"3870",24211199,32,0.5,1.203125,1,"BotL","BotR","lottery",1.08706796169281,17.1256275177002,256,"win",10,1,10,84,0,1,5.19154787063599,0,0,256,10,1.08706796169281,197377,2160,2021-01-21 05:59:57,197377,"Right PPC",0.3,2,"muscimol",0
